participant,intro_question1_1,LAge_1,LSex_1,LMotherLanguage_1,LStudyWork_1,LPreference_1,LPreferenceSpecific_1,LPreferenceSpecific_2,LPreferenceSpecific_3,LPreferenceSpecific_4,LPreferenceSpecific_5,LPreferenceSpecific_6,LPreferenceSpecific_other_6,LHearingDisabilitiesKnown_1,LHearingDisabilitiesKind_1,LHearingDisabilitiesConstraint_1,StartEmoExperiment_1,afterExp1AllSoundsPlayed_1,afterExp2InstructionsClear_1,afterExp3RatingEvaluation_1,afterExp3RatingEvaluation_2,afterExp3RatingEvaluation_3,afterExp3RatingEvaluation_4,afterExp3RatingEvaluation_5,afterExp3RatingEvaluation_6,afterExp3RatingEvaluation_7,afterExp3RatingEvaluation_8,afterExp4Strategy_1,StartModularPROMS_1,saq01_1,saq01_2,saq01_3,saq01_4,saq01_5,saq01_6,saq01_7,saq01_8,saq01_9,saq01_10,saq02_1,saq02_2,saq02_3,saq02_4,saq02_5,saq02_6,saq02_7,saq02_8,saq02_9,saq02_10,saq03_1,saq03_2,saq03_3,saq03_4,saq03_5,saq03_6,saq03_7,saq03_8,saq03_9,saq03_10,saq04_1,saq04_2,saq04_3,saq04_4,saq04_5,saq04_6,saq04_7,saq04_8,saq04_9,saq04_10,saq05_1,saq05_2,saq05_3,saq05_4,saq05_5,saq05_6,saq05_7,saq05_8,saq05_9,saq05_10,BFI01_1,BFI01_2,BFI01_3,BFI01_4,BFI01_5,BFI01_6,BFI01_7,BFI01_8,BFI01_9,BFI01_10,BFI02_1,BFI02_2,BFI02_3,BFI02_4,BFI02_5,BFI02_6,BFI02_7,BFI02_8,BFI02_9,BFI02_10,BFI03_1,BFI03_2,BFI03_3,BFI03_4,BFI03_5,BFI03_6,BFI03_7,BFI03_8,BFI03_9,BFI03_10,gold_MSI01_1,gold_MSI01_2,gold_MSI01_3,gold_MSI01_4,gold_MSI01_5,gold_MSI01_6,gold_MSI01_7,gold_MSI01_8,gold_MSI01_9,gold_MSI01_10,gold_MSI02_1,gold_MSI02_2,gold_MSI02_3,gold_MSI02_4,gold_MSI02_5,gold_MSI02_6,gold_MSI02_7,gold_MSI02_8,gold_MSI02_9,gold_MSI02_10,gold_MSI03_1,gold_MSI03_2,gold_MSI03_3,gold_MSI03_4,gold_MSI03_5,gold_MSI03_6,gold_MSI03_7,gold_MSI03_8,gold_MSI03_9,gold_MSI03_10,gold_MSI03_11,Question32_1,Question33_1,Question34_1,Question35_1,Question36_1,Question37_1,Question38_1,Question39_1,Question40_1,LMusicQualification_1,LMusicDegree_1,LMusicDegree2_1,LPerfectPitch_1,SES1_1,SES2_1,SES3_1,SES12_1,SES13_1,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,LPartCode_1,LPartCode_2,LPartCode_3,LPartCode_4,LPartCode_5,LPartCode_6,Anmerkungen_1,TIME_start,TIME_end,TIME_total
s.83cd38bf-c53d-42e0-a16a-b27329429533.txt,0106023,50,1,1,Ärztin,2,0,1,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-19-18-28,"",""
s.c4a962a2-f756-41f8-82d3-422973e2e489.txt,0106023,30,1,1,Test,1,0,0,0,1,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-19-21-38,"",""
s.ff8c036b-91fa-4b77-8ff8-69f1e852c63d.txt,0106023,21,2,1,Bachelor Biologie,2,0,1,0,0,0,1,Barockorchester,1,"","",emo_parameters.2023-10-20-2217.data.ff8c036b-91fa-4b77-8ff8-69f1e852c63d.txt,1,"",4,3,2,5,2,3,5,2,"ich habe ein bisschen weggeschaut und mir igendwann eine Person vorgestellt, die das wirklich zu mir spricht",ModularPROMS.2023-10-20-2243.data.ff8c036b-91fa-4b77-8ff8-69f1e852c63d.txt,2,1,2,3,3,4,2,1,3,4,2,1,4,3,1,2,1,2,3,3,1,2,2,1,1,1,2,1,2,2,1,1,2,1,3,2,2,1,2,1,2,4,3,1,3,3,1,3,1,2,4,4,5,2,5,2,1,5,1,2,3,5,4,5,3,3,1,2,5,1,3,5,2,3,5,5,2,3,1,4,7,7,4,5,7,7,5,7,1,7,1,6,2,1,5,6,6,7,7,6,7,7,1,6,2,6,1,5,5,3,7,13,3,6,7,13,4,3,Fagott,6,1,2,"",2,6,1,3,Deutschland,Deutschland,2,2,4,4,1,3,2,1,1,2,3,2,5,3,4,2,3,4,3,2,a,h,H,4,4,e,"",2023-10-20-21-54,2023-10-20-23-03,69
s.53b8104e-35ef-46b3-abfb-9f77d832cea2.txt,0106023,20,1,1,Physik,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-27-1250.data.53b8104e-35ef-46b3-abfb-9f77d832cea2.txt,1,alles gut,3,4,4,5,1,3,5,3,einfach nach Gefühl,ModularPROMS.2023-10-27-1316.data.53b8104e-35ef-46b3-abfb-9f77d832cea2.txt,3,2,3,3,2,2,3,1,1,2,4,2,1,3,3,1,2,3,1,2,3,1,1,3,3,1,3,3,3,3,2,2,1,3,3,4,3,2,2,2,1,3,1,3,1,2,3,2,3,2,4,2,2,3,5,2,1,3,2,2,3,4,5,5,3,2,3,5,5,3,3,5,4,2,5,2,3,2,1,1,5,3,2,5,6,7,5,4,3,6,2,7,1,3,5,7,3,7,6,3,4,7,2,4,7,7,4,5,5,3,5,12,4,5,5,10,3,7,Geige,7,2,2,"",2,6,1,5,Deutschland,Deutschland,3,2,4,3,1,4,1,1,1,2,1,1,3,2,3,2,3,4,1,1,E,C,C,1,1,E,"",2023-10-27-12-21,2023-10-27-13-36,75
s.4e5ce415-c560-485f-bac5-be7a3c3d554a.txt,0106023,20,2,1,Biochemie/Molekularbiologie,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-07-18-1619.data.4e5ce415-c560-485f-bac5-be7a3c3d554a.txt,1,"Verständlich, Bedienung klar, Einordnung persönlich schwer",3,4,5,5,4,4,4,3,"versucht Stimmfarben zu erkennen, die ich halbwegs mit Emotionen verknüpfen kann, war allerdings oft nicht einfach. Wenn keine Einordnug immer bei heller Stimmfarbe zu Freude, bei dunkler zu Angst/Trauer",ModularPROMS.2023-07-18-1645.data.4e5ce415-c560-485f-bac5-be7a3c3d554a.txt,2,1,1,1,1,1,1,1,2,3,3,1,3,2,1,1,3,3,2,2,3,1,2,3,3,1,3,3,4,4,3,3,3,3,2,4,3,2,2,2,2,1,1,3,1,2,2,3,2,3,3,2,4,5,3,3,4,5,5,2,2,4,3,2,4,2,2,4,2,5,4,2,2,1,5,3,2,4,4,4,5,6,2,3,5,6,7,4,1,5,2,5,2,7,3,6,3,5,5,3,6,5,7,3,6,3,7,1,7,5,6,10,4,3,1,10,2,2,Gesang,6,1,2,"",2,6,1,5,Deutschland,Deutschland,2,4,4,3,2,1,3,1,2,1,2,2,2,1,1,1,2,2,3,4,E,V,A,4,8,E,"",2023-07-18-15-57,2023-07-18-17-01,64
s.fa96b327-c791-4bbb-a393-f66ce3b3395c.txt,0106023,24,1,1,Volkswirtschaftslehre,1,0,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-12-05-20-03,"",""
s.5e511188-4121-44c8-b23b-637a2a4c4280.txt,0106023,20,1,1,Primarpädagogik ,1,1,0,1,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-22-06-55,"",""
s.349a53c6-da5c-4836-bd92-7ef1a9450d06.txt,0106023,24,2,1,Informatik,1,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-06-11-54,"",""
s.455363d4-147e-402b-b554-87abc5dd6f55.txt,0106023,19,1,1,Kommunikationswissenschaften und interkulturelles Musik und Veranstaltungsmanagement,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-28-1428.data.455363d4-147e-402b-b554-87abc5dd6f55.txt,1,Die Stimmen klangen sehr ähnlich (als würden sie sich wiederholen),5,2,2,4,1,4,5,1,"Augen zu, habe mir vorgestellt mich würden diese Menschen mit diesem Wort begrüßen",ModularPROMS.2023-10-28-1455.data.455363d4-147e-402b-b554-87abc5dd6f55.txt,3,2,1,3,4,4,4,1,4,2,2,3,3,1,2,2,3,2,4,4,4,3,4,1,3,3,1,2,3,3,1,1,3,3,4,2,2,2,2,3,4,3,2,2,3,4,2,3,3,2,2,4,2,2,5,1,1,4,3,2,3,2,4,4,2,4,2,4,2,3,4,4,1,4,3,1,5,2,1,2,6,5,1,7,7,1,7,3,2,7,1,6,1,1,3,5,5,7,5,6,6,7,1,6,1,5,3,2,5,5,7,14 ,3,3,5,13,4,4,Geige und Gesang,5,1,1,5,2,6,1,3,Deutschland,Deutschland,4,2,4,3,1,3,2,1,1,3,2,1,4,3,3,1,4,3,1,1,O,N,B,7,1,U,"",2023-10-28-14-07,2023-10-28-15-23,76
s.11c4e182-4992-478a-b667-328482a6607f.txt,0106023,32,1,1,Molekularbiologin,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-27-1153.data.11c4e182-4992-478a-b667-328482a6607f.txt,1,"Instruktionen waren gut verständlich~~bei einigen Stimmen war ich sehr unsicher, vor allem die Ziegenstimmen. :D",5,3,3,3,3,3,4,1,"bei zittrigen Stimmen meist Angst gewählt~~bei Stimmen, die hoch gehen meist Freude~~bei sehr monotonen Stimmen meist Trauer~~bei Worten die am Ende lang gezogen wurden oft Genuss",ModularPROMS.2023-11-27-1226.data.11c4e182-4992-478a-b667-328482a6607f.txt,3,2,2,3,3,4,4,2,4,2,2,3,3,4,1,3,2,4,3,4,4,3,3,3,2,1,1,2,2,3,1,3,3,2,3,2,3,2,4,2,4,4,2,2,3,2,3,1,3,2,5,4,3,4,5,1,2,4,2,3,4,5,5,4,2,2,1,4,3,2,4,5,4,3,3,2,2,3,4,4,6,5,1,5,6,6,6,5,1,6,3,5,1,3,2,5,4,7,6,6,5,6,1,3,5,6,2,2,6,5,7,10,3,3,1,14,4,2,Bratsche,6,2,2,"",2,6,9,2,Deutschland,Deutschland,3,1,4,2,1,3,1,1,1,3,2,1,3,1,3,2,4,3,2,2,R,R,L,1,6,O,"",2023-11-27-11-24,2023-11-27-12-59,95
s.d6d46022-b91a-4bc4-8526-682622575a7a.txt,0106023,27,2,1,Doktorand Physik,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-12-26-1730.data.d6d46022-b91a-4bc4-8526-682622575a7a.txt,1,Die Instruktionen habe ich sehr gur verstanden.,4,3,4,5,2,5,5,2,Ich habe meine Bewertung nach der Tonlage der Stimmen und dessen Verlauf bewertet.,ModularPROMS.2023-12-26-1758.data.d6d46022-b91a-4bc4-8526-682622575a7a.txt,1,4,1,2,4,4,4,1,4,1,1,3,3,4,1,3,1,4,4,4,2,1,4,1,1,2,2,1,1,1,1,3,4,1,1,1,2,1,4,1,4,4,4,1,3,4,1,1,1,2,3,5,5,5,3,5,1,3,1,1,5,5,5,5,4,5,1,2,5,1,4,5,3,5,5,3,2,1,1,3,7,4,1,1,7,7,2,7,1,4,1,7,1,1,7,7,4,7,4,4,4,7,4,7,7,6,1,7,5,2,7,17,3,5,3,14 Jahre Waldhorn,2,6,Waldhorn,8,2,2,"",2,6,9,2,Deutschland,Deutschland,4,1,4,3,2,3,2,1,1,4,4,2,4,1,5,2,5,5,3,3,a,d,M,2,1,n,"",2023-12-26-17-05,2023-12-26-18-26,81
s.1e7685b8-0398-4c1c-9eb9-18efaecbc5c2.txt,0106023,31,2,3,Prüfingenieur,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-07-25-2326.data.1e7685b8-0398-4c1c-9eb9-18efaecbc5c2.txt,1,"Wie beschrieben, kamen die Stimmen, nun bei machen Stimmen war ich bisschen langsam.",4,3,2,4,1,4,4,1,keine Strategie,ModularPROMS.2023-07-25-2355.data.1e7685b8-0398-4c1c-9eb9-18efaecbc5c2.txt,3,3,4,3,2,3,2,2,2,3,1,2,4,2,4,2,1,4,3,2,2,4,1,1,1,4,1,2,4,3,2,2,3,1,2,3,2,1,4,1,3,4,3,1,2,4,1,2,3,2,4,4,3,3,5,3,2,4,2,2,3,5,5,4,4,4,2,4,3,2,3,5,4,4,4,5,1,2,2,3,5,1,1,1,2,7,7,5,5,7,1,7,1,1,1,1,1,7,2,7,2,7,1,2,1,3,1,7,5,7,7,7,3,4,1,3,6,1,gesang,10,2,2,"",2,5,8,3,Indien,Deutschland,1,1,3,2,1,3,1,1,1,1,1,1,3,1,1,1,1,1,2,2,a,a,v,5,3,h,"",2023-07-25-23-06,2023-07-26-00-22,76
s.4ce23d13-b148-4b0c-9faa-44d0f88bdf93.txt,0106023,29,1,1,Lehrerin,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-07-1741.data.4ce23d13-b148-4b0c-9faa-44d0f88bdf93.txt,1,"Alles verständlich, Signale zur schnellen Antwort teilweise irritierend",5,3,2,5,1,4,5,1,"Assoziationen für Gefühle gesucht, Situationen vorgestellt, Gerichtet nach Klang/Höhen/Abweichungen (z.B. zittrig)",ModularPROMS.2023-11-07-1809.data.4ce23d13-b148-4b0c-9faa-44d0f88bdf93.txt,1,2,1,2,2,2,4,1,2,1,2,1,3,1,1,1,2,3,3,4,3,3,1,1,2,3,2,3,3,3,2,2,2,2,3,2,2,1,3,1,2,3,2,1,3,3,1,1,3,2,3,5,4,4,5,3,2,3,3,2,4,4,3,3,5,5,2,4,2,1,3,4,4,4,5,2,2,2,2,1,7,6,3,5,7,7,7,7,1,7,3,7,1,1,5,6,5,7,7,7,7,7,1,7,1,5,1,5,7,5,7,23,4,3,7,18,5,4,Gesang,7,1,1,5,2,6,9,4,Deutschland,Deutschland,3,4,5,4,3,3,1,1,1,4,4,4,4,1,3,4,5,4,2,1,i,e,Q,5,8,e,"",2023-11-07-17-19,2023-11-07-18-24,65
s.a486dad1-17f2-4615-8035-4f9deac06b9a.txt,0106023,26,1,1,Doktorandin Linguistik,2,0,1,0,0,0,1,Kammermusik,1,"","",emo_parameters.2023-08-08-2136.data.a486dad1-17f2-4615-8035-4f9deac06b9a.txt,1,"manchmal hat keine Emotion gepasst, dann habe ich nicht oder irgendetwas gedrückt",1,3,1,5,2,2,5,2,nein,ModularPROMS.2023-08-08-2202.data.a486dad1-17f2-4615-8035-4f9deac06b9a.txt,2,2,2,3,4,4,4,2,4,2,2,2,1,3,2,2,2,3,4,3,3,2,3,3,2,3,2,2,1,3,3,2,3,3,3,3,2,2,3,3,4,2,2,2,3,3,2,2,3,4,4,4,2,4,5,5,4,5,4,1,3,3,5,4,4,4,1,5,4,1,3,5,4,4,5,3,3,2,2,2,7,6,1,5,6,5,5,7,2,6,2,7,1,1,7,6,2,5,5,5,1,6,2,6,3,7,3,5,3,2,7,10,6,7,1,6,4,4,Geige,8,1,2,"",2,6,9,2,Deutschland,Deutschland,2,2,2,2,2,2,1,1,1,2,1,2,4,1,1,2,3,3,2,2,A,R,B,7,3,L,"'einigermaßen' ist für mich weniger stark als 'ein bisschen', würde es also in der Skala vertauschen",2023-08-08-21-15,2023-08-08-22-20,65
s.b0563922-5b53-4472-9a6f-2344d2c85502.txt,0106023,18,2,1,Gymnasiallehramt,2,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-12-30-19-10,"",""
s.2a9cb787-1bba-41ac-9a07-12b3ce18effb.txt,0106023,23,1,1,Bachelor of Science Geographie,1,1,0,0,1,0,0,"",2,Tinnitus,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-21-21-43,"",""
s.a0df5d05-d76a-4c51-8e34-54400129a79c.txt,0106023,54,2,1,Ingenieur,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-18-1249.data.a0df5d05-d76a-4c51-8e34-54400129a79c.txt,1,Instruktionen verständlich. Die verzerrten Stimmen machten es mir etwas schwer die Stimmungen richtig zuzuordnen.,3,4,3,5,1,4,5,3,"Eigentlich habe ich keine ""Strategie"" entwickelt sondern versucht ""dem Klang der Stimme nachzuhören"" und zu entscheiden welche Stimmung am ehesten zutrifft. Freude meinte ich am ehesten hören zu können.",ModularPROMS.2023-11-18-1326.data.a0df5d05-d76a-4c51-8e34-54400129a79c.txt,3,2,1,4,3,2,4,1,4,2,2,2,3,2,2,1,2,2,4,4,3,3,3,2,3,4,2,2,1,3,2,3,3,3,4,2,1,2,4,4,4,3,2,3,3,3,2,3,2,3,3,4,2,4,5,3,3,2,1,1,4,4,4,3,3,2,1,4,3,2,3,4,5,3,5,2,3,2,3,1,5,1,1,3,6,5,2,5,1,5,3,6,2,2,3,5,3,6,5,6,6,6,2,5,5,5,7,3,2,2,7,44,6,5,1,12,2,3,Violine,7,2,2,"",2,6,10,5,Deutschland,Deutschland,4,3,5,3,2,3,1,2,1,4,1,2,4,2,4,2,3,4,1,2,N,N,W,0,4,N,Ich empfand die Teilnahme ordentlich anspruchsvoll !,2023-11-18-12-25,2023-11-18-14-07,102
s.a16e9868-532e-4611-98b6-4767929dad4d.txt,0106023,19,2,1,Philosophie B.A.,1,1,0,0,1,0,0,"",1,"","",emo_parameters.2023-12-15-2107.data.a16e9868-532e-4611-98b6-4767929dad4d.txt,1,"-Instruktionen waren verstädnlich~~-Währenddessen manchmal etwas unter Druck, schnell abliefern zu müssen~~-einige sehr wenige ""Stimmen"" waren derart verzerrt, dass ich gar keine Emotion erahnen konnte",5,2,2,4,2,4,5,1,"-Ein ""Flattern"" in der Stimme deutete meistens auf Freude oder Angst hin~~-hohe Männer-/Frauenstimmen wirkten häufig unentspannt und damit auch eher wie Freude und Angst~~-bei tiefen Männer-/Frauenstimmen hatte ich das Gefühl von stimmlicher Gesetztheit und Entspannung, das deutete für mich auf Genuss oder Trauer hin ~~-gingen die Stimmmelodien tendenziell von oben nach unten, so wirkte das ebenfalls eher entspannend und damit wie Genuss oder Trauer~~-gingen die Stimmmelodien tendenziell von unten nach oben (Gluckser/Erschrecken o.ä.) spürte ich tendenziell Angst oder überschwängliche Freude",ModularPROMS.2023-12-15-2143.data.a16e9868-532e-4611-98b6-4767929dad4d.txt,2,4,1,3,4,1,3,2,2,2,2,1,2,1,1,1,1,2,3,3,2,3,2,2,3,3,1,3,2,4,1,2,3,2,3,1,4,1,2,3,2,4,1,1,3,3,2,3,1,3,3,3,4,5,5,5,2,5,4,2,3,2,5,5,5,5,3,5,4,1,1,5,5,5,5,4,5,3,3,1,7,7,1,6,6,7,7,5,1,7,1,7,1,1,7,7,7,7,7,7,1,7,1,1,1,7,1,5,7,5,7,7,6,7,5,"12,5",5,6,Trompete,6,1,2,"",2,6,1,3,Deutschland,Deutschland,4,4,2,4,1,3,2,1,2,3,3,1,2,1,3,2,3,3,5,2,U,O,R,6,6,R,"",2023-12-15-20-36,2023-12-15-22-08,92
s.d3ade742-20c1-4b2e-9a2b-c1e1b7e0e5c7.txt,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-23-21-43,"",""
s.96c53bc6-cad0-489d-b252-39f0e00e2a3c.txt,0106023,23,1,1,Bachelor of science Geographie,1,1,0,0,1,0,0,"",2,Tinnitus,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-21-21-54,"",""
s.3436adf8-42fc-434a-9178-92aaa617a0f5.txt, 0106023,30,1,1,Ärztin,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-12-05-1915.data.3436adf8-42fc-434a-9178-92aaa617a0f5.txt,2,Habe zu schnell weiter gedrückt.,4,5,5,4,2,3,5,2,Auf Nuancen der Stimme zu achten z.B. Zittern der Stimme,ModularPROMS.2023-12-05-1948.data.3436adf8-42fc-434a-9178-92aaa617a0f5.txt,2,2,2,2,4,3,3,2,2,3,2,3,2,3,1,3,2,3,2,3,1,2,2,3,2,2,3,1,3,2,1,2,1,3,2,3,2,2,4,3,3,3,2,2,3,2,2,3,3,2,3,4,2,4,5,2,4,4,3,2,4,4,4,2,3,2,2,4,3,4,3,5,4,2,4,4,4,3,3,4,6,5,2,6,6,3,3,3,1,4,3,4,5,2,5,7,2,5,6,5,3,6,2,5,5,6,2,4,3,3,5,15,7,3,4,8,3,3,Violoncello,10,2,2,"",2,6,9,4,Deutschland,Deutschland,2,3,4,2,1,3,3,1,1,2,2,1,3,3,4,1,3,5,3,2,E,A,L,5,3,R,"",2023-12-05-18-50,2023-12-05-20-08,78
s.bf125ec1-4b3b-4d18-9f5e-79ad95c7a9cf.txt,0106023,44,2,1,Informatiker,2,0,1,0,0,1,0,"",1,"","",emo_parameters.2023-10-25-0002.data.bf125ec1-4b3b-4d18-9f5e-79ad95c7a9cf.txt,1,"viele der 'Artikulationen' konnte ich einfach nicht in die 4 vorgegebenen Kategorien einordnen, waren z.B. beiläufig/emotionslos, oder waren eher anklagend/aggressiv, .. ~~ich weiß nicht ob die Reaktionszeit mit vermessen wird, aber mir fehlten da ggf. noch ein paar Emotionen zur Auswahl",4,4,3,5,3,3,4,2,"zuerst eher negativ (DF) oder positiv (JK), ~~dann klingts z.B. traurig, dann das, sonst das andere, freudig oder sonstiges ",ModularPROMS.2023-10-25-0035.data.bf125ec1-4b3b-4d18-9f5e-79ad95c7a9cf.txt,2,2,1,3,4,4,3,1,3,2,2,2,4,1,2,2,3,4,1,3,1,3,2,2,3,3,1,2,3,3,2,2,3,3,3,2,1,2,3,3,2,4,3,2,4,3,2,2,3,3,4,4,4,2,5,4,3,5,1,1,3,5,5,5,4,4,3,1,4,1,3,4,4,4,4,3,2,3,2,1,7,5,2,5,6,5,6,6,2,6,2,6,2,1,7,6,5,7,6,5,1,6,2,6,3,6,1,6,4,2,7,30,5,5,4,10,3,7,Posaune,12,1,2,"",2,6,9,3,DDR,Deutschland,3,2,4,3,1,3,1,1,1,4,2,1,3,1,3,2,2,3,2,1,l,s,l,5,2,n,"",2023-10-24-23-36,2023-10-25-00-55,79
s.0c373baf-60fe-4d6d-8921-1000a67e3eb6.txt,0106023,25,1,1,Medienpädagogin,2,1,0,1,0,0,0,"",1,"","",emo_parameters.2023-12-05-1617.data.0c373baf-60fe-4d6d-8921-1000a67e3eb6.txt,1,"hatte keine Verständnisprobleme. Hilfreich war das erneute Zeigen der Tastaturbelegung, auch wenn man ab dem zweiten Block dann auf jeden Fall drinnen war.",4,3,2,5,1,5,5,2,"Vor allem auf die Klangfarbe, die Schnelligkeit der Aussprache (euphorisch schnell oder getragener) und den emotionalen Eindruck, den ich von der Stimme erhalten habe~~",ModularPROMS.2023-12-05-1643.data.0c373baf-60fe-4d6d-8921-1000a67e3eb6.txt,1,2,1,3,3,4,4,1,4,2,4,2,3,3,1,3,1,3,4,4,4,3,3,1,1,3,2,3,2,3,2,2,2,3,1,1,1,1,3,2,4,4,3,1,3,2,1,1,2,1,4,5,2,2,5,3,1,3,2,3,4,5,5,5,4,4,1,5,4,1,4,5,5,4,4,2,2,1,1,1,6,5,1,5,6,7,7,5,1,6,2,7,1,1,6,7,3,5,5,7,1,6,2,5,1,6,2,6,6,4,7,14,3,6,5,14,3,5,Gitarre,4,2,2,"",2,6,9,3,Deutschland,Deutschland,3,1,5,4,1,3,1,1,1,4,3,1,3,1,3,2,3,4,2,1,N,I,R,4,6,E,"",2023-12-05-15-58,2023-12-05-16-52,54
s.8aac6581-bed8-40f8-97da-2c75f51c6a08.txt,0106023,24,1,1,Chemische Biologie,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-24-2005.data.8aac6581-bed8-40f8-97da-2c75f51c6a08.txt,1,"ja, es war verständlich. Stimmen manchmal komisch",5,3,2,5,2,3,5,1,"Tonhöhenverlauf der Stimme, schnelle oder langsame Anderung der Höhe, langgezogene Vokale oder Konsonanten, vorgestellt es handele sich um einen Namen",ModularPROMS.2023-10-24-2035.data.8aac6581-bed8-40f8-97da-2c75f51c6a08.txt,2,2,2,2,2,1,4,3,2,2,2,1,4,3,2,2,2,4,1,3,3,3,2,2,2,3,2,3,3,3,2,2,3,2,3,2,2,2,3,2,3,4,4,2,3,2,2,2,4,2,4,5,4,5,5,3,3,5,5,2,2,4,4,3,3,3,1,4,3,1,2,5,3,3,4,3,4,2,2,3,5,5,1,3,5,6,3,5,1,5,4,5,6,1,4,6,2,6,4,6,5,5,2,3,5,3,6,5,3,2,7,1,4,4,7,13,3,2,Geige,6,2,2,"",2,6,7,4,Deutschland,Deutschland,3,4,3,3,1,2,1,1,1,1,1,1,3,1,2,1,3,3,1,1,U,H,G,7,1,H,"",2023-10-24-19-38,2023-10-24-20-56,78
